,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
5383,0.555,0.757,1,-7.868,0,0.0601,0.103,1.16e-06,0.0631,0.582,129.607,audio_features,0Lwo7KgwUGy3Nfrd9YHVMt,spotify:track:0Lwo7KgwUGy3Nfrd9YHVMt,https://api.spotify.com/v1/tracks/0Lwo7KgwUGy3Nfrd9YHVMt,https://api.spotify.com/v1/audio-analysis/0Lwo7KgwUGy3Nfrd9YHVMt,221840,4
5384,0.702,0.779,5,-12.267,1,0.0412,0.0561,0.0905,0.303,0.949,98.7,audio_features,1vhNjOtmfgoGy4J6ijCUSS,spotify:track:1vhNjOtmfgoGy4J6ijCUSS,https://api.spotify.com/v1/tracks/1vhNjOtmfgoGy4J6ijCUSS,https://api.spotify.com/v1/audio-analysis/1vhNjOtmfgoGy4J6ijCUSS,351507,4
5385,0.693,0.582,9,-9.341,1,0.0297,0.204,0.00027,0.0508,0.678,92.667,audio_features,2LKPCm25tP68EP8w5SczZH,spotify:track:2LKPCm25tP68EP8w5SczZH,https://api.spotify.com/v1/tracks/2LKPCm25tP68EP8w5SczZH,https://api.spotify.com/v1/audio-analysis/2LKPCm25tP68EP8w5SczZH,296773,4
5386,0.691,0.79,10,-10.263,0,0.0633,0.0418,6.93e-05,0.091,0.746,108.266,audio_features,3OQtbwQ9U4A0VDH1rjamZJ,spotify:track:3OQtbwQ9U4A0VDH1rjamZJ,https://api.spotify.com/v1/tracks/3OQtbwQ9U4A0VDH1rjamZJ,https://api.spotify.com/v1/audio-analysis/3OQtbwQ9U4A0VDH1rjamZJ,225853,4
5387,0.65,0.736,6,-5.84,0,0.229,0.0528,0.0,0.235,0.613,159.173,audio_features,1pKeFVVUOPjFsOABub0OaV,spotify:track:1pKeFVVUOPjFsOABub0OaV,https://api.spotify.com/v1/tracks/1pKeFVVUOPjFsOABub0OaV,https://api.spotify.com/v1/audio-analysis/1pKeFVVUOPjFsOABub0OaV,226160,4
5388,0.455,0.849,7,-5.461,0,0.0284,0.000493,1.52e-05,0.466,0.533,90.955,audio_features,0vE909ySKQYBgx7oACaHpQ,spotify:track:0vE909ySKQYBgx7oACaHpQ,https://api.spotify.com/v1/tracks/0vE909ySKQYBgx7oACaHpQ,https://api.spotify.com/v1/audio-analysis/0vE909ySKQYBgx7oACaHpQ,239240,4
5389,0.612,0.166,4,-13.974,0,0.041,0.848,0.00139,0.125,0.356,124.433,audio_features,5e7OZ8PyDJYQdGAiidCPad,spotify:track:5e7OZ8PyDJYQdGAiidCPad,https://api.spotify.com/v1/tracks/5e7OZ8PyDJYQdGAiidCPad,https://api.spotify.com/v1/audio-analysis/5e7OZ8PyDJYQdGAiidCPad,173653,4
5390,0.565,0.962,8,-2.981,1,0.064,0.437,0.0,0.056,0.906,148.808,audio_features,7DJsL4jyXA39GDiHFQYQ0t,spotify:track:7DJsL4jyXA39GDiHFQYQ0t,https://api.spotify.com/v1/tracks/7DJsL4jyXA39GDiHFQYQ0t,https://api.spotify.com/v1/audio-analysis/7DJsL4jyXA39GDiHFQYQ0t,160227,4
5391,0.86,0.439,6,-12.264,0,0.0495,0.0204,0.0147,0.0465,0.725,99.144,audio_features,7f9sC9fvtjYSZYOLSmKJlq,spotify:track:7f9sC9fvtjYSZYOLSmKJlq,https://api.spotify.com/v1/tracks/7f9sC9fvtjYSZYOLSmKJlq,https://api.spotify.com/v1/audio-analysis/7f9sC9fvtjYSZYOLSmKJlq,228307,4
5392,0.579,0.164,10,-16.947,1,0.0544,0.873,3.29e-06,0.217,0.311,108.443,audio_features,14gEDPQtsTcbZOWs7EXg4V,spotify:track:14gEDPQtsTcbZOWs7EXg4V,https://api.spotify.com/v1/tracks/14gEDPQtsTcbZOWs7EXg4V,https://api.spotify.com/v1/audio-analysis/14gEDPQtsTcbZOWs7EXg4V,191560,4
5393,0.853,0.706,7,-7.598,1,0.045,0.403,0.0467,0.0751,0.778,121.99,audio_features,1fPCGREltHJuV3axEPydLp,spotify:track:1fPCGREltHJuV3axEPydLp,https://api.spotify.com/v1/tracks/1fPCGREltHJuV3axEPydLp,https://api.spotify.com/v1/audio-analysis/1fPCGREltHJuV3axEPydLp,189200,4
5394,0.415,0.554,7,-10.839,0,0.0334,0.00541,0.00202,0.155,0.163,120.318,audio_features,4wzt5Rrk3W98pHXAqutuJw,spotify:track:4wzt5Rrk3W98pHXAqutuJw,https://api.spotify.com/v1/tracks/4wzt5Rrk3W98pHXAqutuJw,https://api.spotify.com/v1/audio-analysis/4wzt5Rrk3W98pHXAqutuJw,311292,4
5395,0.454,0.922,10,-4.499,0,0.0402,4.48e-05,0.000664,0.0669,0.755,169.824,audio_features,0A3ePIlqgEXdXmHjEW2ztV,spotify:track:0A3ePIlqgEXdXmHjEW2ztV,https://api.spotify.com/v1/tracks/0A3ePIlqgEXdXmHjEW2ztV,https://api.spotify.com/v1/audio-analysis/0A3ePIlqgEXdXmHjEW2ztV,224280,4
5396,0.572,0.961,7,-3.089,1,0.0625,0.000722,0.021,0.207,0.818,76.998,audio_features,3rjM7GhxdVq1YySsHBs21i,spotify:track:3rjM7GhxdVq1YySsHBs21i,https://api.spotify.com/v1/tracks/3rjM7GhxdVq1YySsHBs21i,https://api.spotify.com/v1/audio-analysis/3rjM7GhxdVq1YySsHBs21i,186600,4
5397,0.689,0.929,5,-2.76,0,0.0608,0.00933,0.0,0.548,0.609,130.899,audio_features,4MtDnnAJ1AtWit10FRmZdW,spotify:track:4MtDnnAJ1AtWit10FRmZdW,https://api.spotify.com/v1/tracks/4MtDnnAJ1AtWit10FRmZdW,https://api.spotify.com/v1/audio-analysis/4MtDnnAJ1AtWit10FRmZdW,239773,4
5398,0.79,0.585,8,-6.058,1,0.0348,0.185,0.0,0.292,0.585,94.072,audio_features,3G7XYAwtxtoGK7fAm4IlD9,spotify:track:3G7XYAwtxtoGK7fAm4IlD9,https://api.spotify.com/v1/tracks/3G7XYAwtxtoGK7fAm4IlD9,https://api.spotify.com/v1/audio-analysis/3G7XYAwtxtoGK7fAm4IlD9,226000,4
5399,0.717,0.7,7,-5.155,1,0.0624,0.153,0.000462,0.141,0.499,75.979,audio_features,6LtidZ09rh1n991F8qYPui,spotify:track:6LtidZ09rh1n991F8qYPui,https://api.spotify.com/v1/tracks/6LtidZ09rh1n991F8qYPui,https://api.spotify.com/v1/audio-analysis/6LtidZ09rh1n991F8qYPui,313133,4
5400,0.533,0.903,11,-2.984,1,0.0797,0.000742,0.0777,0.0641,0.476,130.989,audio_features,407vJkfEQMGDu1MVCWNnMX,spotify:track:407vJkfEQMGDu1MVCWNnMX,https://api.spotify.com/v1/tracks/407vJkfEQMGDu1MVCWNnMX,https://api.spotify.com/v1/audio-analysis/407vJkfEQMGDu1MVCWNnMX,201627,4
5401,0.756,0.829,11,-3.973,1,0.0682,0.003,3.46e-05,0.0578,0.504,120.163,audio_features,1wva1IlWLDNLgwipUWcmjy,spotify:track:1wva1IlWLDNLgwipUWcmjy,https://api.spotify.com/v1/tracks/1wva1IlWLDNLgwipUWcmjy,https://api.spotify.com/v1/audio-analysis/1wva1IlWLDNLgwipUWcmjy,245520,4
5402,0.602,0.784,11,-7.976,0,0.0313,0.00398,0.0852,0.0931,0.918,133.019,audio_features,0A4PZuepTcIQVvA5m7R0M1,spotify:track:0A4PZuepTcIQVvA5m7R0M1,https://api.spotify.com/v1/tracks/0A4PZuepTcIQVvA5m7R0M1,https://api.spotify.com/v1/audio-analysis/0A4PZuepTcIQVvA5m7R0M1,263973,4
5403,0.673,0.662,2,-7.384,1,0.0732,0.24,0.0289,0.126,0.522,96.948,audio_features,7mQertZHtd37UQ2uJs0Uct,spotify:track:7mQertZHtd37UQ2uJs0Uct,https://api.spotify.com/v1/tracks/7mQertZHtd37UQ2uJs0Uct,https://api.spotify.com/v1/audio-analysis/7mQertZHtd37UQ2uJs0Uct,329573,4
5404,0.885,0.8,11,-4.714,0,0.0846,0.23,1.99e-06,0.0734,0.464,95.018,audio_features,0uyZ5ckiIUbFZd3P6RWmrj,spotify:track:0uyZ5ckiIUbFZd3P6RWmrj,https://api.spotify.com/v1/tracks/0uyZ5ckiIUbFZd3P6RWmrj,https://api.spotify.com/v1/audio-analysis/0uyZ5ckiIUbFZd3P6RWmrj,192376,4
5405,0.573,0.739,0,-5.74,1,0.129,0.0285,0.0,0.111,0.451,97.085,audio_features,0prNGof3XqfTvNDxHonvdK,spotify:track:0prNGof3XqfTvNDxHonvdK,https://api.spotify.com/v1/tracks/0prNGof3XqfTvNDxHonvdK,https://api.spotify.com/v1/audio-analysis/0prNGof3XqfTvNDxHonvdK,230227,4
5406,0.563,0.663,1,-7.8,0,0.0337,0.043,0.0,0.121,0.703,200.015,audio_features,3lhY1hhcUFax8vPoWXR3oD,spotify:track:3lhY1hhcUFax8vPoWXR3oD,https://api.spotify.com/v1/tracks/3lhY1hhcUFax8vPoWXR3oD,https://api.spotify.com/v1/audio-analysis/3lhY1hhcUFax8vPoWXR3oD,175880,4
5407,0.761,0.67,2,-12.759,1,0.0438,0.21,0.000426,0.0685,0.91,120.752,audio_features,5jSz894ljfWE0IcHBSM39i,spotify:track:5jSz894ljfWE0IcHBSM39i,https://api.spotify.com/v1/tracks/5jSz894ljfWE0IcHBSM39i,https://api.spotify.com/v1/audio-analysis/5jSz894ljfWE0IcHBSM39i,215173,4
5408,0.644,0.479,4,-8.352,1,0.177,0.169,0.0,0.639,0.612,79.929,audio_features,2rmq49FcJ4U3wh1Z7C9UxE,spotify:track:2rmq49FcJ4U3wh1Z7C9UxE,https://api.spotify.com/v1/tracks/2rmq49FcJ4U3wh1Z7C9UxE,https://api.spotify.com/v1/audio-analysis/2rmq49FcJ4U3wh1Z7C9UxE,180680,4
5409,0.568,0.844,9,-5.875,1,0.0505,0.000189,0.0,0.0607,0.766,116.046,audio_features,1HNE2PX70ztbEl6MLxrpNL,spotify:track:1HNE2PX70ztbEl6MLxrpNL,https://api.spotify.com/v1/tracks/1HNE2PX70ztbEl6MLxrpNL,https://api.spotify.com/v1/audio-analysis/1HNE2PX70ztbEl6MLxrpNL,207093,4
5410,0.566,0.766,2,-5.036,1,0.0399,0.431,0.0,0.101,0.547,168.005,audio_features,3Ui2jdyxbZQrZohfM0NOgG,spotify:track:3Ui2jdyxbZQrZohfM0NOgG,https://api.spotify.com/v1/tracks/3Ui2jdyxbZQrZohfM0NOgG,https://api.spotify.com/v1/audio-analysis/3Ui2jdyxbZQrZohfM0NOgG,233467,4
5411,0.502,0.154,5,-17.115,1,0.0363,0.979,0.458,0.5,0.208,139.882,audio_features,5ZQhX6lpd8JsUN1bCfPBUE,spotify:track:5ZQhX6lpd8JsUN1bCfPBUE,https://api.spotify.com/v1/tracks/5ZQhX6lpd8JsUN1bCfPBUE,https://api.spotify.com/v1/audio-analysis/5ZQhX6lpd8JsUN1bCfPBUE,243429,4
5412,0.514,0.327,2,-13.588,0,0.0276,0.604,0.915,0.187,0.11,98.234,audio_features,1h24r3uHcXqqSntThwu1Q9,spotify:track:1h24r3uHcXqqSntThwu1Q9,https://api.spotify.com/v1/tracks/1h24r3uHcXqqSntThwu1Q9,https://api.spotify.com/v1/audio-analysis/1h24r3uHcXqqSntThwu1Q9,325714,4
5413,0.544,0.325,0,-11.045,1,0.0823,0.945,8.93e-06,0.0592,0.638,94.101,audio_features,1Qg27064zgcyaB78AgwZ4i,spotify:track:1Qg27064zgcyaB78AgwZ4i,https://api.spotify.com/v1/tracks/1Qg27064zgcyaB78AgwZ4i,https://api.spotify.com/v1/audio-analysis/1Qg27064zgcyaB78AgwZ4i,143347,3
5414,0.412,0.227,8,-12.845,1,0.042,0.834,0.00016,0.0942,0.269,149.173,audio_features,3U5A5pz3EsEs2XlwDhtWnP,spotify:track:3U5A5pz3EsEs2XlwDhtWnP,https://api.spotify.com/v1/tracks/3U5A5pz3EsEs2XlwDhtWnP,https://api.spotify.com/v1/audio-analysis/3U5A5pz3EsEs2XlwDhtWnP,342147,4
5415,0.624,0.212,9,-12.368,1,0.0612,0.935,0.0,0.27,0.638,80.766,audio_features,0y5V4rtQW7AnfBemF9HXH8,spotify:track:0y5V4rtQW7AnfBemF9HXH8,https://api.spotify.com/v1/tracks/0y5V4rtQW7AnfBemF9HXH8,https://api.spotify.com/v1/audio-analysis/0y5V4rtQW7AnfBemF9HXH8,139867,4
5416,0.292,0.198,2,-14.947,0,0.0456,0.886,0.0101,0.759,0.307,81.268,audio_features,4X4ZHPOgp5DLh3tYZD5YYU,spotify:track:4X4ZHPOgp5DLh3tYZD5YYU,https://api.spotify.com/v1/tracks/4X4ZHPOgp5DLh3tYZD5YYU,https://api.spotify.com/v1/audio-analysis/4X4ZHPOgp5DLh3tYZD5YYU,267547,4
5417,0.734,0.977,6,-4.756,1,0.0319,0.498,0.0,0.155,0.967,123.284,audio_features,2JAf4C2jcUAGixxywJEUvm,spotify:track:2JAf4C2jcUAGixxywJEUvm,https://api.spotify.com/v1/tracks/2JAf4C2jcUAGixxywJEUvm,https://api.spotify.com/v1/audio-analysis/2JAf4C2jcUAGixxywJEUvm,206413,4
5418,0.549,0.68,8,-4.545,1,0.0375,0.0236,0.00459,0.113,0.339,169.96,audio_features,5sYgsJJpbyfKCm8s4cRrWE,spotify:track:5sYgsJJpbyfKCm8s4cRrWE,https://api.spotify.com/v1/tracks/5sYgsJJpbyfKCm8s4cRrWE,https://api.spotify.com/v1/audio-analysis/5sYgsJJpbyfKCm8s4cRrWE,344575,4
5419,0.438,0.966,0,-2.002,1,0.0593,2.84e-05,0.000274,0.746,0.477,145.819,audio_features,3SCwQM78OCR54xEL3JAmKk,spotify:track:3SCwQM78OCR54xEL3JAmKk,https://api.spotify.com/v1/tracks/3SCwQM78OCR54xEL3JAmKk,https://api.spotify.com/v1/audio-analysis/3SCwQM78OCR54xEL3JAmKk,202840,4
5420,0.539,0.93,11,-6.035,1,0.0624,0.0138,0.0,0.0673,0.584,127.454,audio_features,00rGtsA6s1ymgW70p1LzlM,spotify:track:00rGtsA6s1ymgW70p1LzlM,https://api.spotify.com/v1/tracks/00rGtsA6s1ymgW70p1LzlM,https://api.spotify.com/v1/audio-analysis/00rGtsA6s1ymgW70p1LzlM,218440,4
5421,0.631,0.455,7,-8.541,1,0.151,0.653,6.48e-05,0.048,0.543,134.772,audio_features,2OcJNw7K8cYs4FKoh8aEow,spotify:track:2OcJNw7K8cYs4FKoh8aEow,https://api.spotify.com/v1/tracks/2OcJNw7K8cYs4FKoh8aEow,https://api.spotify.com/v1/audio-analysis/2OcJNw7K8cYs4FKoh8aEow,286413,4
5422,0.866,0.73,5,-8.201,1,0.0767,0.137,0.0,0.0843,0.625,118.523,audio_features,2H7PHVdQ3mXqEHXcvclTB0,spotify:track:2H7PHVdQ3mXqEHXcvclTB0,https://api.spotify.com/v1/tracks/2H7PHVdQ3mXqEHXcvclTB0,https://api.spotify.com/v1/audio-analysis/2H7PHVdQ3mXqEHXcvclTB0,379267,4
5423,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,audio_features,37FXw5QGFN7uwwsLy8uAc0,spotify:track:37FXw5QGFN7uwwsLy8uAc0,https://api.spotify.com/v1/tracks/37FXw5QGFN7uwwsLy8uAc0,https://api.spotify.com/v1/audio-analysis/37FXw5QGFN7uwwsLy8uAc0,217707,4
5424,0.545,0.762,2,-3.634,1,0.0301,0.0334,0.0,0.209,0.36,130.926,audio_features,7qpDqr5TxcTlOHG0k7moGt,spotify:track:7qpDqr5TxcTlOHG0k7moGt,https://api.spotify.com/v1/tracks/7qpDqr5TxcTlOHG0k7moGt,https://api.spotify.com/v1/audio-analysis/7qpDqr5TxcTlOHG0k7moGt,226147,4
5425,0.447,0.848,2,-6.175,1,0.222,0.033,7.45e-05,0.722,0.485,172.247,audio_features,1kusepF3AacIEtUTYrw4GV,spotify:track:1kusepF3AacIEtUTYrw4GV,https://api.spotify.com/v1/tracks/1kusepF3AacIEtUTYrw4GV,https://api.spotify.com/v1/audio-analysis/1kusepF3AacIEtUTYrw4GV,203760,4
5426,0.657,0.456,9,-8.351,1,0.0961,0.705,8.84e-06,0.084,0.381,141.735,audio_features,2kJqNHHGOzLNahukdvlDWN,spotify:track:2kJqNHHGOzLNahukdvlDWN,https://api.spotify.com/v1/tracks/2kJqNHHGOzLNahukdvlDWN,https://api.spotify.com/v1/audio-analysis/2kJqNHHGOzLNahukdvlDWN,196466,4
5427,0.72,0.802,1,-5.797,1,0.0582,0.0921,0.0,0.694,0.723,124.043,audio_features,2bJvI42r8EF3wxjOuDav4r,spotify:track:2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,229360,4
5428,0.781,0.853,1,-3.68,0,0.0715,0.0525,0.0,0.12,0.624,110.049,audio_features,48RrDBpOSSl1aLVCalGl5C,spotify:track:48RrDBpOSSl1aLVCalGl5C,https://api.spotify.com/v1/tracks/48RrDBpOSSl1aLVCalGl5C,https://api.spotify.com/v1/audio-analysis/48RrDBpOSSl1aLVCalGl5C,250189,4
5429,0.751,0.596,6,-4.594,1,0.0302,0.0071,0.57,0.103,0.561,93.213,audio_features,3qdDjz9kOvquEFbvXBYOMQ,spotify:track:3qdDjz9kOvquEFbvXBYOMQ,https://api.spotify.com/v1/tracks/3qdDjz9kOvquEFbvXBYOMQ,https://api.spotify.com/v1/audio-analysis/3qdDjz9kOvquEFbvXBYOMQ,193600,4
5430,0.719,0.665,8,-8.589,1,0.0331,0.15,0.00092,0.144,0.763,96.999,audio_features,0QTCTu0CXv4X1JEE4gNpGv,spotify:track:0QTCTu0CXv4X1JEE4gNpGv,https://api.spotify.com/v1/tracks/0QTCTu0CXv4X1JEE4gNpGv,https://api.spotify.com/v1/audio-analysis/0QTCTu0CXv4X1JEE4gNpGv,253493,4
5431,0.784,0.87,11,-6.143,1,0.325,0.0691,0.0,0.31,0.773,96.286,audio_features,4QZcPJBcfpz5vP9FoOcWvB,spotify:track:4QZcPJBcfpz5vP9FoOcWvB,https://api.spotify.com/v1/tracks/4QZcPJBcfpz5vP9FoOcWvB,https://api.spotify.com/v1/audio-analysis/4QZcPJBcfpz5vP9FoOcWvB,33067,4
5432,0.325,0.991,3,-5.254,0,0.197,0.0146,0.000134,0.0928,0.147,140.228,audio_features,1T45V6RDj1vTLFY6Cw4tNf,spotify:track:1T45V6RDj1vTLFY6Cw4tNf,https://api.spotify.com/v1/tracks/1T45V6RDj1vTLFY6Cw4tNf,https://api.spotify.com/v1/audio-analysis/1T45V6RDj1vTLFY6Cw4tNf,167160,4
5433,0.618,0.294,9,-13.03,1,0.0537,0.837,0.0,0.0706,0.63,108.527,audio_features,0qwzC38XHdo8nmulMRLbQn,spotify:track:0qwzC38XHdo8nmulMRLbQn,https://api.spotify.com/v1/tracks/0qwzC38XHdo8nmulMRLbQn,https://api.spotify.com/v1/audio-analysis/0qwzC38XHdo8nmulMRLbQn,147400,4
5434,0.359,0.779,7,-7.52,1,0.0412,0.0057,0.837,0.379,0.582,86.951,audio_features,1STAWoWHYJh2UVUx41pYMD,spotify:track:1STAWoWHYJh2UVUx41pYMD,https://api.spotify.com/v1/tracks/1STAWoWHYJh2UVUx41pYMD,https://api.spotify.com/v1/audio-analysis/1STAWoWHYJh2UVUx41pYMD,236213,4
5435,0.584,0.975,11,-6.534,0,0.0651,0.141,0.501,0.101,0.876,138.341,audio_features,01gDLZsi0j5fWC28FLPNO8,spotify:track:01gDLZsi0j5fWC28FLPNO8,https://api.spotify.com/v1/tracks/01gDLZsi0j5fWC28FLPNO8,https://api.spotify.com/v1/audio-analysis/01gDLZsi0j5fWC28FLPNO8,535333,4
5436,0.388,0.338,10,-10.054,1,0.0328,0.652,3.72e-06,0.248,0.477,177.784,audio_features,2RlgNHKcydI9sayD2Df2xp,spotify:track:2RlgNHKcydI9sayD2Df2xp,https://api.spotify.com/v1/tracks/2RlgNHKcydI9sayD2Df2xp,https://api.spotify.com/v1/audio-analysis/2RlgNHKcydI9sayD2Df2xp,303373,4
5437,0.852,0.0562,9,-16.293,0,0.049,0.964,0.0,0.123,0.329,109.808,audio_features,3RYbXTVdT6XtRkr36XZWrc,spotify:track:3RYbXTVdT6XtRkr36XZWrc,https://api.spotify.com/v1/tracks/3RYbXTVdT6XtRkr36XZWrc,https://api.spotify.com/v1/audio-analysis/3RYbXTVdT6XtRkr36XZWrc,136427,4
5438,0.578,0.926,7,-5.345,1,0.094,0.00836,0.000214,0.319,0.585,150.883,audio_features,6WSwpntYLSyhIeAJkyPg0g,spotify:track:6WSwpntYLSyhIeAJkyPg0g,https://api.spotify.com/v1/tracks/6WSwpntYLSyhIeAJkyPg0g,https://api.spotify.com/v1/audio-analysis/6WSwpntYLSyhIeAJkyPg0g,229520,4
5439,0.536,0.73,2,-7.606,0,0.0427,0.0036,0.668,0.183,0.438,97.206,audio_features,3tRqWoZuQtOfG54Vd6nNdq,spotify:track:3tRqWoZuQtOfG54Vd6nNdq,https://api.spotify.com/v1/tracks/3tRqWoZuQtOfG54Vd6nNdq,https://api.spotify.com/v1/audio-analysis/3tRqWoZuQtOfG54Vd6nNdq,292547,4
5440,0.575,0.597,4,-8.272,1,0.0296,0.0636,0.0,0.2,0.55,117.567,audio_features,7dsKkDiMvdcGM6BpWU6mRC,spotify:track:7dsKkDiMvdcGM6BpWU6mRC,https://api.spotify.com/v1/tracks/7dsKkDiMvdcGM6BpWU6mRC,https://api.spotify.com/v1/audio-analysis/7dsKkDiMvdcGM6BpWU6mRC,223333,4
5441,0.526,0.587,2,-8.733,1,0.039,0.24,0.243,0.886,0.364,93.986,audio_features,0IRvfvDUVIvbvgCDY17wnp,spotify:track:0IRvfvDUVIvbvgCDY17wnp,https://api.spotify.com/v1/tracks/0IRvfvDUVIvbvgCDY17wnp,https://api.spotify.com/v1/audio-analysis/0IRvfvDUVIvbvgCDY17wnp,264200,4
5442,0.303,0.0141,10,-19.759,0,0.0418,0.948,0.0944,0.0792,0.157,171.439,audio_features,1hVRTl4yhWmGW7ImZoO22e,spotify:track:1hVRTl4yhWmGW7ImZoO22e,https://api.spotify.com/v1/tracks/1hVRTl4yhWmGW7ImZoO22e,https://api.spotify.com/v1/audio-analysis/1hVRTl4yhWmGW7ImZoO22e,258266,3
5443,0.373,0.917,2,-4.411,1,0.0509,0.0052,0.0,0.152,0.388,179.844,audio_features,4IBTEftHDFMV8femNMlfMP,spotify:track:4IBTEftHDFMV8femNMlfMP,https://api.spotify.com/v1/tracks/4IBTEftHDFMV8femNMlfMP,https://api.spotify.com/v1/audio-analysis/4IBTEftHDFMV8femNMlfMP,258867,4
5444,0.53,0.601,9,-4.364,1,0.112,0.00882,0.0211,0.083,0.572,123.009,audio_features,2zk1COXk7NaAaDW1KWMuio,spotify:track:2zk1COXk7NaAaDW1KWMuio,https://api.spotify.com/v1/tracks/2zk1COXk7NaAaDW1KWMuio,https://api.spotify.com/v1/audio-analysis/2zk1COXk7NaAaDW1KWMuio,215293,4
5445,0.442,0.83,9,-4.02,1,0.146,0.128,0.0,0.129,0.578,89.338,audio_features,7ksYJ95P5vP87A0GH34CIk,spotify:track:7ksYJ95P5vP87A0GH34CIk,https://api.spotify.com/v1/tracks/7ksYJ95P5vP87A0GH34CIk,https://api.spotify.com/v1/audio-analysis/7ksYJ95P5vP87A0GH34CIk,215747,4
5446,0.659,0.696,3,-4.291,1,0.071,0.143,0.0,0.13,0.665,86.001,audio_features,1j3H54xdahpAkNI0q6S89q,spotify:track:1j3H54xdahpAkNI0q6S89q,https://api.spotify.com/v1/tracks/1j3H54xdahpAkNI0q6S89q,https://api.spotify.com/v1/audio-analysis/1j3H54xdahpAkNI0q6S89q,252160,4
5447,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,audio_features,0lYBSQXN6rCTvUZvg9S0lU,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/tracks/0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/audio-analysis/0lYBSQXN6rCTvUZvg9S0lU,205947,4
5448,0.731,0.563,2,-4.046,1,0.131,0.191,0.00042,0.296,0.452,184.009,audio_features,50xeLNGKmskmYUSINhqvfa,spotify:track:50xeLNGKmskmYUSINhqvfa,https://api.spotify.com/v1/tracks/50xeLNGKmskmYUSINhqvfa,https://api.spotify.com/v1/audio-analysis/50xeLNGKmskmYUSINhqvfa,240427,4
5449,0.467,0.958,4,-4.808,0,0.0775,0.000479,0.199,0.299,0.701,145.92,audio_features,5xC8uOesnn0udeXAYlAnoY,spotify:track:5xC8uOesnn0udeXAYlAnoY,https://api.spotify.com/v1/tracks/5xC8uOesnn0udeXAYlAnoY,https://api.spotify.com/v1/audio-analysis/5xC8uOesnn0udeXAYlAnoY,180880,4
5450,0.555,0.98,4,-3.357,0,0.0438,0.418,3.09e-05,0.035,0.943,126.307,audio_features,16YKTrvkjSINdXEcAXaI4n,spotify:track:16YKTrvkjSINdXEcAXaI4n,https://api.spotify.com/v1/tracks/16YKTrvkjSINdXEcAXaI4n,https://api.spotify.com/v1/audio-analysis/16YKTrvkjSINdXEcAXaI4n,264027,4
5451,0.412,0.528,1,-6.613,1,0.0259,0.298,5.03e-05,0.332,0.175,79.962,audio_features,07KHJvlYBeQVqrmifTEqEp,spotify:track:07KHJvlYBeQVqrmifTEqEp,https://api.spotify.com/v1/tracks/07KHJvlYBeQVqrmifTEqEp,https://api.spotify.com/v1/audio-analysis/07KHJvlYBeQVqrmifTEqEp,265093,4
5452,0.759,0.804,6,-5.024,0,0.0649,0.0104,4.44e-05,0.0607,0.924,105.604,audio_features,26gbFQvBXXR4Z43Zw0UdJy,spotify:track:26gbFQvBXXR4Z43Zw0UdJy,https://api.spotify.com/v1/tracks/26gbFQvBXXR4Z43Zw0UdJy,https://api.spotify.com/v1/audio-analysis/26gbFQvBXXR4Z43Zw0UdJy,311573,4
5453,0.622,0.847,4,-4.768,1,0.0325,0.352,0.00649,0.102,0.43,119.8,audio_features,0FUz8Fxklmxnx3gLogJ81q,spotify:track:0FUz8Fxklmxnx3gLogJ81q,https://api.spotify.com/v1/tracks/0FUz8Fxklmxnx3gLogJ81q,https://api.spotify.com/v1/audio-analysis/0FUz8Fxklmxnx3gLogJ81q,144200,4
5454,0.741,0.58,4,-9.05,1,0.0304,0.117,3.31e-05,0.212,0.944,127.402,audio_features,0vOkmmJEtjuFZDzrQSFzEE,spotify:track:0vOkmmJEtjuFZDzrQSFzEE,https://api.spotify.com/v1/tracks/0vOkmmJEtjuFZDzrQSFzEE,https://api.spotify.com/v1/audio-analysis/0vOkmmJEtjuFZDzrQSFzEE,171267,4
5455,0.561,0.708,5,-4.708,1,0.0341,0.205,0.423,0.102,0.518,88.319,audio_features,7c13Xlndg43PnSzpHRD11d,spotify:track:7c13Xlndg43PnSzpHRD11d,https://api.spotify.com/v1/tracks/7c13Xlndg43PnSzpHRD11d,https://api.spotify.com/v1/audio-analysis/7c13Xlndg43PnSzpHRD11d,229453,4
5456,0.316,0.668,2,-11.319,0,0.0453,0.165,0.0608,0.753,0.332,135.401,audio_features,3GMVA7xoXlqTd9enyOFl1w,spotify:track:3GMVA7xoXlqTd9enyOFl1w,https://api.spotify.com/v1/tracks/3GMVA7xoXlqTd9enyOFl1w,https://api.spotify.com/v1/audio-analysis/3GMVA7xoXlqTd9enyOFl1w,209867,4
